Left: 263, Right: 299, Top: 11, Bottom: 84, Weight: 1884, color: (226, 212, 87)
Left: 129, Right: 163, Top: 68, Bottom: 136, Weight: 1722, color: (226, 208, 83)
Left: 132, Right: 164, Top: 44, Bottom: 67, Weight: 573, color: (216, 207, 68)
Left: 239, Right: 277, Top: 0, Bottom: 72, Weight: 2050, color: (189, 167, 58)
Left: 117, Right: 150, Top: 71, Bottom: 136, Weight: 1631, color: (237, 221, 93)
Left: 121, Right: 152, Top: 46, Bottom: 70, Weight: 577, color: (227, 216, 69)
Left: 258, Right: 297, Top: 10, Bottom: 80, Weight: 1793, color: (253, 245, 108)
Left: 47, Right: 86, Top: 64, Bottom: 136, Weight: 1821, color: (239, 224, 89)
Left: 70, Right: 102, Top: 43, Bottom: 69, Weight: 583, color: (209, 202, 64)
Left: 249, Right: 284, Top: 3, Bottom: 83, Weight: 2124, color: (194, 171, 58)
Left: 99, Right: 130, Top: 66, Bottom: 136, Weight: 1767, color: (228, 213, 89)
Left: 108, Right: 140, Top: 43, Bottom: 67, Weight: 580, color: (215, 206, 67)
Left: 264, Right: 301, Top: 3, Bottom: 84, Weight: 2175, color: (193, 172, 58)
Left: 127, Right: 162, Top: 63, Bottom: 136, Weight: 1680, color: (216, 200, 79)
Left: 129, Right: 160, Top: 39, Bottom: 62, Weight: 557, color: (227, 219, 76)
Left: 278, Right: 315, Top: 8, Bottom: 86, Weight: 2051, color: (200, 183, 66)
Left: 60, Right: 99, Top: 61, Bottom: 136, Weight: 1841, color: (222, 211, 86)
Left: 80, Right: 113, Top: 40, Bottom: 66, Weight: 583, color: (202, 201, 71)
Left: 279, Right: 318, Top: 4, Bottom: 78, Weight: 1962, color: (165, 160, 79)
Left: 119, Right: 156, Top: 64, Bottom: 136, Weight: 1845, color: (213, 198, 73)
Left: 122, Right: 154, Top: 40, Bottom: 64, Weight: 565, color: (225, 216, 75)
Left: 274, Right: 309, Top: 0, Bottom: 63, Weight: 1676, color: (168, 158, 59)
Left: 102, Right: 133, Top: 65, Bottom: 136, Weight: 1675, color: (219, 206, 86)
Left: 111, Right: 143, Top: 42, Bottom: 66, Weight: 565, color: (221, 214, 72)
Left: 277, Right: 311, Top: 0, Bottom: 68, Weight: 1726, color: (180, 168, 67)
Left: 87, Right: 121, Top: 58, Bottom: 136, Weight: 1919, color: (219, 207, 83)
Left: 100, Right: 133, Top: 37, Bottom: 62, Weight: 582, color: (208, 201, 69)
Left: 250, Right: 289, Top: 0, Bottom: 59, Weight: 1410, color: (187, 172, 68)
Left: 108, Right: 139, Top: 56, Bottom: 133, Weight: 1775, color: (222, 205, 80)
Left: 113, Right: 145, Top: 32, Bottom: 56, Weight: 577, color: (218, 210, 71)
Left: 261, Right: 292, Top: 0, Bottom: 71, Weight: 1450, color: (191, 169, 57)
Left: 97, Right: 128, Top: 45, Bottom: 122, Weight: 1756, color: (233, 216, 88)
Left: 106, Right: 137, Top: 22, Bottom: 46, Weight: 557, color: (208, 200, 65)
Left: 240, Right: 279, Top: 4, Bottom: 71, Weight: 1325, color: (226, 209, 83)
Left: 68, Right: 106, Top: 57, Bottom: 136, Weight: 1974, color: (229, 213, 81)
Left: 240, Right: 289, Top: 3, Bottom: 76, Weight: 1865, color: (190, 171, 60)
Left: 85, Right: 121, Top: 81, Bottom: 136, Weight: 1649, color: (238, 225, 93)
Left: 233, Right: 284, Top: 0, Bottom: 67, Weight: 1752, color: (185, 163, 54)
Left: 98, Right: 134, Top: 79, Bottom: 136, Weight: 1670, color: (236, 222, 91)
Left: 250, Right: 291, Top: 0, Bottom: 60, Weight: 1578, color: (150, 128, 45)
Left: 88, Right: 125, Top: 75, Bottom: 136, Weight: 1735, color: (225, 211, 94)
Left: 272, Right: 308, Top: 0, Bottom: 58, Weight: 1411, color: (166, 148, 54)
Left: 109, Right: 142, Top: 72, Bottom: 136, Weight: 1590, color: (248, 226, 82)
Left: 259, Right: 299, Top: 0, Bottom: 56, Weight: 1492, color: (179, 161, 54)
Left: 118, Right: 148, Top: 81, Bottom: 136, Weight: 1405, color: (241, 221, 82)
Left: 127, Right: 156, Top: 57, Bottom: 81, Weight: 532, color: (221, 210, 66)
Left: 254, Right: 291, Top: 0, Bottom: 51, Weight: 1215, color: (187, 172, 58)
Left: 75, Right: 110, Top: 75, Bottom: 136, Weight: 1656, color: (212, 199, 65)
Left: 87, Right: 119, Top: 52, Bottom: 76, Weight: 548, color: (225, 219, 76)
Left: 253, Right: 287, Top: 0, Bottom: 43, Weight: 1034, color: (181, 166, 57)
Left: 87, Right: 127, Top: 6, Bottom: 106, Weight: 2395, color: (218, 202, 82)
Left: 259, Right: 298, Top: 13, Bottom: 87, Weight: 1991, color: (145, 131, 70)
Left: 258, Right: 296, Top: 12, Bottom: 87, Weight: 1964, color: (153, 141, 75)
Left: 96, Right: 134, Top: 0, Bottom: 92, Weight: 2153, color: (219, 205, 86)
Left: 268, Right: 305, Top: 20, Bottom: 95, Weight: 2009, color: (155, 142, 76)
